timestamp,Mean_Bias_Mean,Mean_Bias_Median,Mean_Bias_Std,File
2024-12-10 00:00:00,33.238079191666344,33.238079191666344,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210000000_0000-0000.CSV
2024-12-10 01:00:00,61.17675701291535,61.17675701291535,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210010000_0000-0000.CSV
2024-12-10 02:00:00,82.30975678610424,82.30975678610424,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210020000_0000-0000.CSV
2024-12-10 03:00:00,98.35230847385232,98.35230847385232,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210030000_0000-0000.CSV
2024-12-10 04:00:00,98.67745127752104,98.67745127752104,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210040000_0000-0000.CSV
2024-12-10 05:00:00,112.48385036317129,112.48385036317129,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210050000_0000-0000.CSV
2024-12-10 06:00:00,97.4387324428861,97.4387324428861,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210060000_0000-0000.CSV
2024-12-10 07:00:00,72.07844115563802,72.07844115563802,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210070000_0000-0000.CSV
2024-12-10 08:00:00,51.487039989977546,51.487039989977546,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210080000_0000-0000.CSV
2024-12-10 09:00:00,14.815755141659231,14.815755141659231,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210090000_0000-0000.CSV
2024-12-10 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210100000_0000-0000.CSV
2024-12-10 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241210110000_0000-0000.CSV
2024-12-11 00:00:00,39.52130266212872,39.52130266212872,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211000000_0000-0000.CSV
2024-12-11 01:00:00,75.45945069930397,75.45945069930397,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211010000_0000-0000.CSV
2024-12-11 02:00:00,109.48544926749037,109.48544926749037,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211020000_0000-0000.CSV
2024-12-11 03:00:00,121.12457090068256,121.12457090068256,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211030000_0000-0000.CSV
2024-12-11 04:00:00,105.2129294216466,105.2129294216466,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211040000_0000-0000.CSV
2024-12-11 05:00:00,107.11199797798622,107.11199797798622,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211050000_0000-0000.CSV
2024-12-11 06:00:00,100.31000129965062,100.31000129965062,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211060000_0000-0000.CSV
2024-12-11 07:00:00,63.30647050965494,63.30647050965494,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211070000_0000-0000.CSV
2024-12-11 08:00:00,37.907075083280326,37.907075083280326,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211080000_0000-0000.CSV
2024-12-11 09:00:00,16.115824670988463,16.115824670988463,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211090000_0000-0000.CSV
2024-12-11 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211100000_0000-0000.CSV
2024-12-11 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241211110000_0000-0000.CSV
